home_score,away_score,home_team_id,away_team_id,description
0,0,Atalanta,Udinese,Atalanta vs Udinese
0,0,Cagliari,Robur Siena,Cagliari vs Robur Siena
0,0,Chievo,Juventus,Chievo vs Juventus
0,0,Genoa,Lecce,Genoa vs Lecce
0,2,Novara,Bologna,Novara vs Bologna
2,1,Lazio,Roma,Lazio vs Roma
2,2,Fiorentina,Catania,Fiorentina vs Catania
2,2,Juventus,Genoa,Juventus vs Genoa
3,4,Lecce,Milan,Lecce vs Milan
0,0,Cagliari,Napoli,Cagliari vs Napoli
1,0,Internazionale,Chievo,Internazionale vs Chievo
1,2,Parma,Atalanta,Parma vs Atalanta
1,0,Roma,Palermo,Roma vs Palermo
2,0,Robur Siena,Cesena,Robur Siena vs Cesena
3,0,Udinese,Novara,Udinese vs Novara
0,2,Bologna,Lazio,Bologna vs Lazio
2,0,Palermo,Lecce,Palermo vs Lecce
2,1,Juventus,Fiorentina,Juventus vs Fiorentina
1,1,Atalanta,Internazionale,Atalanta vs Internazionale
1,1,Cesena,Cagliari,Cesena vs Cagliari
0,1,Chievo,Bologna,Chievo vs Bologna
2,1,Genoa,Roma,Genoa vs Roma
1,1,Lazio,Catania,Lazio vs Catania
4,1,Milan,Parma,Milan vs Parma
2,0,Napoli,Udinese,Napoli vs Udinese
1,1,Novara,Robur Siena,Novara vs Robur Siena
2,1,Catania,Napoli,Catania vs Napoli
2,3,Roma,Milan,Roma vs Milan
1,2,Internazionale,Juventus,Internazionale vs Juventus
4,1,Robur Siena,Chievo,Robur Siena vs Chievo
3,1,Bologna,Atalanta,Bologna vs Atalanta
1,0,Fiorentina,Genoa,Fiorentina vs Genoa
1,1,Lecce,Novara,Lecce vs Novara
2,0,Parma,Cesena,Parma vs Cesena
1,0,Udinese,Palermo,Udinese vs Palermo
0,3,Cagliari,Lazio,Cagliari vs Lazio
1,0,Atalanta,Cagliari,Atalanta vs Cagliari
3,1,Palermo,Bologna,Palermo vs Bologna
0,2,Novara,Roma,Novara vs Roma
1,0,Lazio,Parma,Lazio vs Parma
0,1,Cesena,Lecce,Cesena vs Lecce
1,0,Chievo,Fiorentina,Chievo vs Fiorentina
4,0,Milan,Catania,Milan vs Catania
2,1,Udinese,Robur Siena,Udinese vs Robur Siena
3,3,Napoli,Juventus,Napoli vs Juventus
0,1,Genoa,Internazionale,Genoa vs Internazionale
2,1,Internazionale,Cagliari,Internazionale vs Cagliari
0,0,Napoli,Lazio,Napoli vs Lazio
0,0,Fiorentina,Milan,Fiorentina vs Milan
1,2,Catania,Chievo,Catania vs Chievo
0,1,Bologna,Cesena,Bologna vs Cesena
3,0,Juventus,Palermo,Juventus vs Palermo
1,0,Genoa,Novara,Genoa vs Novara
2,2,Robur Siena,Atalanta,Robur Siena vs Atalanta
2,0,Parma,Udinese,Parma vs Udinese
2,1,Roma,Lecce,Roma vs Lecce
2,0,Udinese,Roma,Udinese vs Roma
0,1,Lecce,Catania,Lecce vs Catania
2,1,Novara,Parma,Novara vs Parma
1,1,Atalanta,Napoli,Atalanta vs Napoli
0,1,Lazio,Juventus,Lazio vs Juventus
1,1,Cagliari,Bologna,Cagliari vs Bologna
2,0,Cesena,Genoa,Cesena vs Genoa
2,0,Palermo,Fiorentina,Palermo vs Fiorentina
0,1,Robur Siena,Internazionale,Robur Siena vs Internazionale
4,0,Milan,Chievo,Milan vs Chievo
0,2,Genoa,Milan,Genoa vs Milan
0,1,Internazionale,Udinese,Internazionale vs Udinese
4,2,Napoli,Lecce,Napoli vs Lecce
0,1,Catania,Cagliari,Catania vs Cagliari
1,0,Bologna,Robur Siena,Bologna vs Robur Siena
3,0,Fiorentina,Roma,Fiorentina vs Roma
2,0,Juventus,Cesena,Juventus vs Cesena
0,0,Parma,Palermo,Parma vs Palermo
3,0,Lazio,Novara,Lazio vs Novara
0,0,Chievo,Atalanta,Chievo vs Atalanta
0,1,Palermo,Cesena,Palermo vs Cesena
2,3,Lecce,Lazio,Lecce vs Lazio
0,2,Robur Siena,Genoa,Robur Siena vs Genoa
2,0,Internazionale,Fiorentina,Internazionale vs Fiorentina
2,2,Bologna,Milan,Bologna vs Milan
1,1,Atalanta,Catania,Atalanta vs Catania
2,1,Udinese,Chievo,Udinese vs Chievo
0,0,Cagliari,Parma,Cagliari vs Parma
1,1,Roma,Juventus,Roma vs Juventus
1,1,Novara,Napoli,Novara vs Napoli
2,0,Chievo,Cagliari,Chievo vs Cagliari
2,0,Milan,Robur Siena,Milan vs Robur Siena
2,2,Fiorentina,Atalanta,Fiorentina vs Atalanta
0,1,Cesena,Internazionale,Cesena vs Internazionale
2,0,Catania,Palermo,Catania vs Palermo
2,0,Juventus,Novara,Juventus vs Novara
2,1,Genoa,Bologna,Genoa vs Bologna
2,2,Lazio,Udinese,Lazio vs Udinese
3,3,Parma,Lecce,Parma vs Lecce
1,3,Napoli,Roma,Napoli vs Roma
4,1,Udinese,Cesena,Udinese vs Cesena
4,0,Robur Siena,Lazio,Robur Siena vs Lazio
5,0,Internazionale,Parma,Internazionale vs Parma
2,0,Roma,Chievo,Roma vs Chievo
0,2,Atalanta,Milan,Atalanta vs Milan
2,0,Bologna,Catania,Bologna vs Catania
3,0,Cagliari,Genoa,Cagliari vs Genoa
0,1,Lecce,Juventus,Lecce vs Juventus
0,3,Novara,Fiorentina,Novara vs Fiorentina
1,3,Palermo,Napoli,Palermo vs Napoli
2,0,Lazio,Atalanta,Lazio vs Atalanta
1,0,Chievo,Palermo,Chievo vs Palermo
0,1,Fiorentina,Lecce,Fiorentina vs Lecce
3,2,Genoa,Udinese,Genoa vs Udinese
1,1,Juventus,Cagliari,Juventus vs Cagliari
3,1,Parma,Robur Siena,Parma vs Robur Siena
0,1,Milan,Internazionale,Milan vs Internazionale
1,1,Napoli,Bologna,Napoli vs Bologna
1,1,Catania,Roma,Catania vs Roma
3,1,Cesena,Novara,Cesena vs Novara
5,1,Roma,Cesena,Roma vs Cesena
0,2,Atalanta,Juventus,Atalanta vs Juventus
0,0,Bologna,Parma,Bologna vs Parma
2,2,Lecce,Chievo,Lecce vs Chievo
0,3,Novara,Milan,Novara vs Milan
5,3,Palermo,Genoa,Palermo vs Genoa
1,1,Robur Siena,Napoli,Robur Siena vs Napoli
2,1,Udinese,Catania,Udinese vs Catania
0,0,Cagliari,Fiorentina,Cagliari vs Fiorentina
2,1,Internazionale,Lazio,Internazionale vs Lazio
1,1,Catania,Parma,Catania vs Parma
2,1,Juventus,Udinese,Juventus vs Udinese
2,1,Fiorentina,Robur Siena,Fiorentina vs Robur Siena
0,1,Cesena,Atalanta,Cesena vs Atalanta
1,1,Roma,Bologna,Roma vs Bologna
1,0,Lecce,Internazionale,Lecce vs Internazionale
0,3,Chievo,Lazio,Chievo vs Lazio
3,2,Genoa,Napoli,Genoa vs Napoli
2,0,Palermo,Novara,Palermo vs Novara
3,0,Milan,Cagliari,Milan vs Cagliari
0,0,Napoli,Cesena,Napoli vs Cesena
2,1,Udinese,Lecce,Udinese vs Lecce
2,0,Lazio,Milan,Lazio vs Milan
4,4,Internazionale,Palermo,Internazionale vs Palermo
4,2,Cagliari,Roma,Cagliari vs Roma
1,2,Novara,Chievo,Novara vs Chievo
1,0,Atalanta,Genoa,Atalanta vs Genoa
0,0,Parma,Juventus,Parma vs Juventus
2,0,Bologna,Fiorentina,Bologna vs Fiorentina
0,1,Robur Siena,Catania,Robur Siena vs Catania
3,2,Genoa,Lazio,Genoa vs Lazio
2,1,Palermo,Atalanta,Palermo vs Atalanta
0,0,Lecce,Bologna,Lecce vs Bologna
0,0,Novara,Cagliari,Novara vs Cagliari
4,0,Roma,Internazionale,Roma vs Internazionale
0,0,Milan,Napoli,Milan vs Napoli
1,2,Chievo,Parma,Chievo vs Parma
0,0,Juventus,Robur Siena,Juventus vs Robur Siena
3,2,Fiorentina,Udinese,Fiorentina vs Udinese
0,0,Cesena,Catania,Cesena vs Catania
3,2,Lazio,Cesena,Lazio vs Cesena
1,2,Udinese,Milan,Udinese vs Milan
2,1,Cagliari,Palermo,Cagliari vs Palermo
4,0,Catania,Genoa,Catania vs Genoa
0,0,Atalanta,Lecce,Atalanta vs Lecce
0,1,Internazionale,Novara,Internazionale vs Novara
2,0,Napoli,Chievo,Napoli vs Chievo
1,0,Robur Siena,Roma,Robur Siena vs Roma
2,2,Parma,Fiorentina,Parma vs Fiorentina
1,1,Bologna,Juventus,Bologna vs Juventus
0,3,Internazionale,Bologna,Internazionale vs Bologna
0,3,Fiorentina,Napoli,Fiorentina vs Napoli
3,1,Juventus,Catania,Juventus vs Catania
4,1,Lecce,Robur Siena,Lecce vs Robur Siena
0,0,Novara,Atalanta,Novara vs Atalanta
0,1,Genoa,Chievo,Genoa vs Chievo
1,0,Roma,Parma,Roma vs Parma
0,0,Udinese,Cagliari,Udinese vs Cagliari
5,1,Palermo,Lazio,Palermo vs Lazio
1,3,Cesena,Milan,Cesena vs Milan
2,2,Genoa,Parma,Genoa vs Parma
1,1,Milan,Juventus,Milan vs Juventus
1,0,Chievo,Cesena,Chievo vs Cesena
1,2,Cagliari,Lecce,Cagliari vs Lecce
3,1,Catania,Novara,Catania vs Novara
4,1,Robur Siena,Palermo,Robur Siena vs Palermo
4,1,Atalanta,Roma,Atalanta vs Roma
1,0,Lazio,Fiorentina,Lazio vs Fiorentina
1,0,Napoli,Internazionale,Napoli vs Internazionale
1,3,Bologna,Udinese,Bologna vs Udinese
0,4,Palermo,Milan,Palermo vs Milan
1,1,Juventus,Chievo,Juventus vs Chievo
1,2,Parma,Napoli,Parma vs Napoli
0,0,Udinese,Atalanta,Udinese vs Atalanta
3,0,Robur Siena,Cagliari,Robur Siena vs Cagliari
2,0,Fiorentina,Cesena,Fiorentina vs Cesena
2,2,Lecce,Genoa,Lecce vs Genoa
1,2,Roma,Lazio,Roma vs Lazio
1,0,Bologna,Novara,Bologna vs Novara
2,2,Internazionale,Catania,Internazionale vs Catania
6,3,Napoli,Cagliari,Napoli vs Cagliari
0,2,Chievo,Internazionale,Chievo vs Internazionale
0,1,Palermo,Roma,Palermo vs Roma
1,0,Catania,Fiorentina,Catania vs Fiorentina
0,0,Genoa,Juventus,Genoa vs Juventus
2,0,Milan,Lecce,Milan vs Lecce
1,1,Atalanta,Parma,Atalanta vs Parma
0,2,Cesena,Robur Siena,Cesena vs Robur Siena
1,3,Lazio,Bologna,Lazio vs Bologna
1,0,Novara,Udinese,Novara vs Udinese
0,2,Parma,Milan,Parma vs Milan
2,2,Bologna,Chievo,Bologna vs Chievo
0,5,Fiorentina,Juventus,Fiorentina vs Juventus
3,0,Cagliari,Cesena,Cagliari vs Cesena
0,0,Internazionale,Atalanta,Internazionale vs Atalanta
1,0,Catania,Lazio,Catania vs Lazio
0,2,Robur Siena,Novara,Robur Siena vs Novara
1,1,Lecce,Palermo,Lecce vs Palermo
2,2,Udinese,Napoli,Udinese vs Napoli
1,0,Roma,Genoa,Roma vs Genoa
1,1,Palermo,Udinese,Palermo vs Udinese
2,1,Milan,Roma,Milan vs Roma
2,2,Napoli,Catania,Napoli vs Catania
2,0,Atalanta,Bologna,Atalanta vs Bologna
1,0,Lazio,Cagliari,Lazio vs Cagliari
0,0,Novara,Lecce,Novara vs Lecce
2,2,Genoa,Fiorentina,Genoa vs Fiorentina
2,2,Cesena,Parma,Cesena vs Parma
1,1,Chievo,Robur Siena,Chievo vs Robur Siena
2,0,Juventus,Internazionale,Juventus vs Internazionale
1,1,Catania,Milan,Catania vs Milan
3,1,Parma,Lazio,Parma vs Lazio
5,2,Roma,Novara,Roma vs Novara
0,0,Lecce,Cesena,Lecce vs Cesena
1,2,Fiorentina,Chievo,Fiorentina vs Chievo
5,4,Internazionale,Genoa,Internazionale vs Genoa
1,3,Bologna,Palermo,Bologna vs Palermo
1,0,Robur Siena,Udinese,Robur Siena vs Udinese
3,0,Juventus,Napoli,Juventus vs Napoli
2,0,Cagliari,Atalanta,Cagliari vs Atalanta
0,0,Cesena,Bologna,Cesena vs Bologna
3,2,Chievo,Catania,Chievo vs Catania
1,2,Milan,Fiorentina,Milan vs Fiorentina
1,1,Novara,Genoa,Novara vs Genoa
2,2,Cagliari,Internazionale,Cagliari vs Internazionale
3,1,Udinese,Parma,Udinese vs Parma
4,2,Lecce,Roma,Lecce vs Roma
1,2,Atalanta,Robur Siena,Atalanta vs Robur Siena
0,2,Palermo,Juventus,Palermo vs Juventus
3,1,Lazio,Napoli,Lazio vs Napoli
0,1,Chievo,Milan,Chievo vs Milan
1,3,Napoli,Atalanta,Napoli vs Atalanta
1,1,Genoa,Cesena,Genoa vs Cesena
2,1,Juventus,Lazio,Juventus vs Lazio
1,2,Catania,Lecce,Catania vs Lecce
2,0,Parma,Novara,Parma vs Novara
0,0,Fiorentina,Palermo,Fiorentina vs Palermo
2,1,Internazionale,Robur Siena,Internazionale vs Robur Siena
3,1,Roma,Udinese,Roma vs Udinese
1,0,Bologna,Cagliari,Bologna vs Cagliari
3,0,Cagliari,Catania,Cagliari vs Catania
1,0,Atalanta,Chievo,Atalanta vs Chievo
1,1,Robur Siena,Bologna,Robur Siena vs Bologna
1,2,Roma,Fiorentina,Roma vs Fiorentina
1,3,Udinese,Internazionale,Udinese vs Internazionale
0,2,Lecce,Napoli,Lecce vs Napoli
1,2,Palermo,Parma,Palermo vs Parma
1,0,Milan,Genoa,Milan vs Genoa
0,1,Cesena,Juventus,Cesena vs Juventus
2,1,Novara,Lazio,Novara vs Lazio
3,0,Parma,Cagliari,Parma vs Cagliari
0,0,Chievo,Udinese,Chievo vs Udinese
2,0,Catania,Atalanta,Catania vs Atalanta
2,0,Napoli,Novara,Napoli vs Novara
0,0,Fiorentina,Internazionale,Fiorentina vs Internazionale
1,1,Milan,Bologna,Milan vs Bologna
1,1,Lazio,Lecce,Lazio vs Lecce
2,2,Cesena,Palermo,Cesena vs Palermo
1,4,Genoa,Robur Siena,Genoa vs Robur Siena
4,0,Juventus,Roma,Juventus vs Roma
1,1,Palermo,Catania,Palermo vs Catania
0,0,Cagliari,Chievo,Cagliari vs Chievo
2,2,Roma,Napoli,Roma vs Napoli
3,2,Bologna,Genoa,Bologna vs Genoa
2,1,Internazionale,Cesena,Internazionale vs Cesena
2,0,Atalanta,Fiorentina,Atalanta vs Fiorentina
0,4,Novara,Juventus,Novara vs Juventus
1,4,Robur Siena,Milan,Robur Siena vs Milan
1,2,Lecce,Parma,Lecce vs Parma
2,0,Udinese,Lazio,Udinese vs Lazio
0,0,Chievo,Roma,Chievo vs Roma
2,0,Napoli,Palermo,Napoli vs Palermo
2,0,Milan,Atalanta,Milan vs Atalanta
0,1,Catania,Bologna,Catania vs Bologna
2,1,Genoa,Cagliari,Genoa vs Cagliari
3,1,Parma,Internazionale,Parma vs Internazionale
1,1,Juventus,Lecce,Juventus vs Lecce
2,2,Fiorentina,Novara,Fiorentina vs Novara
1,1,Lazio,Robur Siena,Lazio vs Robur Siena
0,1,Cesena,Udinese,Cesena vs Udinese
0,2,Cagliari,Juventus,Cagliari vs Juventus
4,2,Internazionale,Milan,Internazionale vs Milan
0,1,Lecce,Fiorentina,Lecce vs Fiorentina
2,2,Roma,Catania,Roma vs Catania
0,2,Robur Siena,Parma,Robur Siena vs Parma
3,0,Novara,Cesena,Novara vs Cesena
4,4,Palermo,Chievo,Palermo vs Chievo
2,0,Udinese,Genoa,Udinese vs Genoa
0,2,Atalanta,Lazio,Atalanta vs Lazio
2,0,Bologna,Napoli,Bologna vs Napoli
3,1,Juventus,Atalanta,Juventus vs Atalanta
0,0,Fiorentina,Cagliari,Fiorentina vs Cagliari
2,1,Milan,Novara,Milan vs Novara
1,0,Parma,Bologna,Parma vs Bologna
2,3,Cesena,Roma,Cesena vs Roma
3,1,Lazio,Internazionale,Lazio vs Internazionale
1,0,Chievo,Lecce,Chievo vs Lecce
2,0,Genoa,Palermo,Genoa vs Palermo
2,1,Napoli,Robur Siena,Napoli vs Robur Siena
0,2,Catania,Udinese,Catania vs Udinese
2,1,Fiorentina,Udinese,Fiorentina vs Udinese
2,0,Juventus,Parma,Juventus vs Parma
0,1,Milan,Sampdoria,Milan vs Sampdoria
0,1,Atalanta,Lazio,Atalanta vs Lazio
2,0,Chievo,Bologna,Chievo vs Bologna
2,0,Genoa,Cagliari,Genoa vs Cagliari
0,3,Palermo,Napoli,Palermo vs Napoli
0,3,Pescara,Internazionale,Pescara vs Internazionale
2,2,Roma,Catania,Roma vs Catania
0,0,Robur Siena,Torino,Robur Siena vs Torino
3,0,Torino,Pescara,Torino vs Pescara
1,3,Bologna,Milan,Bologna vs Milan
1,4,Udinese,Juventus,Udinese vs Juventus
1,1,Cagliari,Atalanta,Cagliari vs Atalanta
3,2,Catania,Genoa,Catania vs Genoa
1,3,Internazionale,Roma,Internazionale vs Roma
3,0,Lazio,Palermo,Lazio vs Palermo
2,1,Napoli,Fiorentina,Napoli vs Fiorentina
2,0,Parma,Chievo,Parma vs Chievo
2,1,Sampdoria,Robur Siena,Sampdoria vs Robur Siena
1,1,Palermo,Cagliari,Palermo vs Cagliari
0,1,Milan,Atalanta,Milan vs Atalanta
1,3,Chievo,Lazio,Chievo vs Lazio
2,0,Fiorentina,Catania,Fiorentina vs Catania
1,3,Genoa,Juventus,Genoa vs Juventus
3,1,Napoli,Parma,Napoli vs Parma
2,3,Pescara,Sampdoria,Pescara vs Sampdoria
2,3,Roma,Bologna,Roma vs Bologna
2,2,Robur Siena,Udinese,Robur Siena vs Udinese
0,2,Torino,Internazionale,Torino vs Internazionale
1,1,Parma,Fiorentina,Parma vs Fiorentina
1,1,Parma,Fiorentina,Parma vs Fiorentina
1,1,Parma,Fiorentina,Parma vs Fiorentina
1,1,Sampdoria,Torino,Sampdoria vs Torino
2,0,Juventus,Chievo,Juventus vs Chievo
1,1,Bologna,Pescara,Bologna vs Pescara
1,0,Atalanta,Palermo,Atalanta vs Palermo
0,0,Catania,Napoli,Catania vs Napoli
0,3,Cagliari,Roma,Cagliari vs Roma
2,1,Udinese,Milan,Udinese vs Milan
0,2,Internazionale,Robur Siena,Internazionale vs Robur Siena
0,1,Lazio,Genoa,Lazio vs Genoa
0,0,Fiorentina,Juventus,Fiorentina vs Juventus
2,1,Catania,Atalanta,Catania vs Atalanta
1,0,Pescara,Palermo,Pescara vs Palermo
2,0,Milan,Cagliari,Milan vs Cagliari
0,2,Chievo,Internazionale,Chievo vs Internazionale
1,1,Genoa,Parma,Genoa vs Parma
0,0,Torino,Udinese,Torino vs Udinese
3,0,Napoli,Lazio,Napoli vs Lazio
1,1,Roma,Sampdoria,Roma vs Sampdoria
1,0,Robur Siena,Bologna,Robur Siena vs Bologna
4,0,Bologna,Catania,Bologna vs Catania
4,0,Bologna,Catania,Bologna vs Catania
4,0,Bologna,Catania,Bologna vs Catania
1,1,Parma,Milan,Parma vs Milan
4,1,Juventus,Roma,Juventus vs Roma
0,0,Udinese,Genoa,Udinese vs Genoa
2,1,Lazio,Robur Siena,Lazio vs Robur Siena
1,2,Cagliari,Pescara,Cagliari vs Pescara
0,1,Sampdoria,Napoli,Sampdoria vs Napoli
4,1,Palermo,Chievo,Palermo vs Chievo
2,1,Internazionale,Fiorentina,Internazionale vs Fiorentina
1,5,Atalanta,Torino,Atalanta vs Torino
2,1,Chievo,Sampdoria,Chievo vs Sampdoria
2,0,Roma,Atalanta,Roma vs Atalanta
1,1,Genoa,Palermo,Genoa vs Palermo
1,0,Fiorentina,Bologna,Fiorentina vs Bologna
2,0,Catania,Parma,Catania vs Parma
0,1,Torino,Cagliari,Torino vs Cagliari
0,3,Pescara,Lazio,Pescara vs Lazio
1,2,Robur Siena,Juventus,Robur Siena vs Juventus
0,1,Milan,Internazionale,Milan vs Internazionale
2,1,Napoli,Udinese,Napoli vs Udinese
2,0,Juventus,Napoli,Juventus vs Napoli
1,0,Cagliari,Bologna,Cagliari vs Bologna
3,2,Lazio,Milan,Lazio vs Milan
1,1,Chievo,Fiorentina,Chievo vs Fiorentina
2,1,Atalanta,Robur Siena,Atalanta vs Robur Siena
0,0,Palermo,Torino,Palermo vs Torino
2,0,Internazionale,Catania,Internazionale vs Catania
1,0,Udinese,Pescara,Udinese vs Pescara
2,1,Parma,Sampdoria,Parma vs Sampdoria
2,4,Genoa,Roma,Genoa vs Roma
0,0,Robur Siena,Palermo,Robur Siena vs Palermo
0,1,Catania,Juventus,Catania vs Juventus
1,0,Milan,Genoa,Milan vs Genoa
2,0,Fiorentina,Lazio,Fiorentina vs Lazio
1,3,Bologna,Internazionale,Bologna vs Internazionale
0,1,Sampdoria,Cagliari,Sampdoria vs Cagliari
0,0,Pescara,Atalanta,Pescara vs Atalanta
1,0,Napoli,Chievo,Napoli vs Chievo
1,3,Torino,Parma,Torino vs Parma
2,3,Roma,Udinese,Roma vs Udinese
3,2,Internazionale,Sampdoria,Internazionale vs Sampdoria
2,2,Palermo,Milan,Palermo vs Milan
1,0,Atalanta,Napoli,Atalanta vs Napoli
4,2,Cagliari,Robur Siena,Cagliari vs Robur Siena
2,0,Chievo,Pescara,Chievo vs Pescara
1,1,Lazio,Torino,Lazio vs Torino
2,1,Juventus,Bologna,Juventus vs Bologna
3,2,Parma,Roma,Parma vs Roma
2,2,Udinese,Catania,Udinese vs Catania
0,1,Genoa,Fiorentina,Genoa vs Fiorentina
5,1,Milan,Chievo,Milan vs Chievo
1,3,Juventus,Internazionale,Juventus vs Internazionale
2,0,Pescara,Parma,Pescara vs Parma
1,1,Bologna,Udinese,Bologna vs Udinese
4,0,Catania,Lazio,Catania vs Lazio
4,1,Fiorentina,Cagliari,Fiorentina vs Cagliari
1,1,Napoli,Torino,Napoli vs Torino
1,2,Sampdoria,Atalanta,Sampdoria vs Atalanta
1,0,Robur Siena,Genoa,Robur Siena vs Genoa
4,1,Roma,Palermo,Roma vs Palermo
0,0,Cagliari,Catania,Cagliari vs Catania
1,6,Pescara,Juventus,Pescara vs Juventus
2,0,Palermo,Sampdoria,Palermo vs Sampdoria
2,2,Chievo,Udinese,Chievo vs Udinese
2,4,Genoa,Napoli,Genoa vs Napoli
1,3,Milan,Fiorentina,Milan vs Fiorentina
0,0,Parma,Robur Siena,Parma vs Robur Siena
1,0,Torino,Bologna,Torino vs Bologna
3,2,Atalanta,Internazionale,Atalanta vs Internazionale
3,2,Lazio,Roma,Lazio vs Roma
0,0,Juventus,Lazio,Juventus vs Lazio
2,2,Napoli,Milan,Napoli vs Milan
3,0,Bologna,Palermo,Bologna vs Palermo
2,1,Catania,Chievo,Catania vs Chievo
4,1,Fiorentina,Atalanta,Fiorentina vs Atalanta
2,2,Internazionale,Cagliari,Internazionale vs Cagliari
1,0,Robur Siena,Pescara,Robur Siena vs Pescara
2,2,Udinese,Parma,Udinese vs Parma
3,1,Sampdoria,Genoa,Sampdoria vs Genoa
2,0,Roma,Torino,Roma vs Torino
3,1,Palermo,Catania,Palermo vs Catania
0,1,Atalanta,Genoa,Atalanta vs Genoa
0,0,Chievo,Robur Siena,Chievo vs Robur Siena
0,1,Pescara,Roma,Pescara vs Roma
1,0,Sampdoria,Bologna,Sampdoria vs Bologna
2,2,Torino,Fiorentina,Torino vs Fiorentina
1,0,Milan,Juventus,Milan vs Juventus
0,1,Cagliari,Napoli,Cagliari vs Napoli
1,0,Parma,Internazionale,Parma vs Internazionale
3,0,Lazio,Udinese,Lazio vs Udinese
1,3,Catania,Milan,Catania vs Milan
1,3,Catania,Milan,Catania vs Milan
1,3,Catania,Milan,Catania vs Milan
3,0,Juventus,Torino,Juventus vs Torino
5,1,Napoli,Pescara,Napoli vs Pescara
2,1,Bologna,Atalanta,Bologna vs Atalanta
2,4,Genoa,Chievo,Genoa vs Chievo
1,0,Internazionale,Palermo,Internazionale vs Palermo
2,1,Lazio,Parma,Lazio vs Parma
1,3,Robur Siena,Roma,Robur Siena vs Roma
4,1,Udinese,Cagliari,Udinese vs Cagliari
2,2,Fiorentina,Sampdoria,Fiorentina vs Sampdoria
2,1,Atalanta,Parma,Atalanta vs Parma
4,2,Roma,Fiorentina,Roma vs Fiorentina
0,2,Cagliari,Chievo,Cagliari vs Chievo
0,1,Palermo,Juventus,Palermo vs Juventus
2,0,Pescara,Genoa,Pescara vs Genoa
1,3,Robur Siena,Catania,Robur Siena vs Catania
2,4,Torino,Milan,Torino vs Milan
2,1,Internazionale,Napoli,Internazionale vs Napoli
0,2,Sampdoria,Udinese,Sampdoria vs Udinese
0,0,Bologna,Lazio,Bologna vs Lazio
1,0,Lazio,Internazionale,Lazio vs Internazionale
1,1,Udinese,Palermo,Udinese vs Palermo
4,1,Fiorentina,Robur Siena,Fiorentina vs Robur Siena
3,1,Catania,Sampdoria,Catania vs Sampdoria
1,0,Chievo,Roma,Chievo vs Roma
1,1,Genoa,Torino,Genoa vs Torino
3,0,Juventus,Atalanta,Juventus vs Atalanta
4,1,Milan,Pescara,Milan vs Pescara
4,1,Parma,Cagliari,Parma vs Cagliari
2,3,Napoli,Bologna,Napoli vs Bologna
2,1,Pescara,Catania,Pescara vs Catania
1,3,Cagliari,Juventus,Cagliari vs Juventus
1,1,Internazionale,Genoa,Internazionale vs Genoa
1,1,Atalanta,Udinese,Atalanta vs Udinese
1,2,Bologna,Parma,Bologna vs Parma
0,3,Palermo,Fiorentina,Palermo vs Fiorentina
0,1,Sampdoria,Lazio,Sampdoria vs Lazio
2,0,Torino,Chievo,Torino vs Chievo
4,2,Roma,Milan,Roma vs Milan
0,2,Robur Siena,Napoli,Robur Siena vs Napoli
4,1,Napoli,Roma,Napoli vs Roma
4,1,Napoli,Roma,Napoli vs Roma
4,1,Napoli,Roma,Napoli vs Roma
0,0,Catania,Torino,Catania vs Torino
2,1,Lazio,Cagliari,Lazio vs Cagliari
3,0,Udinese,Internazionale,Udinese vs Internazionale
1,0,Chievo,Atalanta,Chievo vs Atalanta
0,2,Fiorentina,Pescara,Fiorentina vs Pescara
2,0,Genoa,Bologna,Genoa vs Bologna
1,2,Juventus,Sampdoria,Juventus vs Sampdoria
2,1,Milan,Robur Siena,Milan vs Robur Siena
2,1,Parma,Palermo,Parma vs Palermo
4,0,Bologna,Chievo,Bologna vs Chievo
2,0,Internazionale,Pescara,Internazionale vs Pescara
3,2,Torino,Robur Siena,Torino vs Robur Siena
2,0,Lazio,Atalanta,Lazio vs Atalanta
3,1,Udinese,Fiorentina,Udinese vs Fiorentina
2,1,Cagliari,Genoa,Cagliari vs Genoa
1,1,Parma,Juventus,Parma vs Juventus
3,0,Napoli,Palermo,Napoli vs Palermo
1,0,Catania,Roma,Catania vs Roma
0,0,Sampdoria,Milan,Sampdoria vs Milan
2,2,Palermo,Lazio,Palermo vs Lazio
4,0,Juventus,Udinese,Juventus vs Udinese
1,1,Fiorentina,Napoli,Fiorentina vs Napoli
2,1,Milan,Bologna,Milan vs Bologna
0,2,Genoa,Catania,Genoa vs Catania
1,1,Chievo,Parma,Chievo vs Parma
1,0,Robur Siena,Sampdoria,Robur Siena vs Sampdoria
0,2,Pescara,Torino,Pescara vs Torino
1,1,Atalanta,Cagliari,Atalanta vs Cagliari
1,1,Roma,Internazionale,Roma vs Internazionale
0,1,Lazio,Chievo,Lazio vs Chievo
1,1,Juventus,Genoa,Juventus vs Genoa
3,3,Bologna,Roma,Bologna vs Roma
2,1,Catania,Fiorentina,Catania vs Fiorentina
0,1,Atalanta,Milan,Atalanta vs Milan
1,2,Parma,Napoli,Parma vs Napoli
1,1,Cagliari,Palermo,Cagliari vs Palermo
6,0,Sampdoria,Pescara,Sampdoria vs Pescara
1,0,Udinese,Robur Siena,Udinese vs Robur Siena
2,2,Internazionale,Torino,Internazionale vs Torino
2,4,Roma,Cagliari,Roma vs Cagliari
0,0,Torino,Sampdoria,Torino vs Sampdoria
2,0,Napoli,Catania,Napoli vs Catania
